,Close,High,Open,Low
0,0.3034122346214188,0.26186132721026256,0.3097658452850782,0.3065795126704838
1,0.31679843537133995,0.26714420116573556,0.317676884067296,0.315185335608994
2,0.3250300495239571,0.2797494352686649,0.3281345194103814,0.333197790511419
3,0.33630407141163604,0.2892847794147055,0.3361643869386328,0.3436659566368392
4,0.34644736686061095,0.29844108219221566,0.34692660790948104,0.35363918166844777
5,0.35498934440795427,0.3077768381498846,0.3565566430544406,0.36428137627726764
6,0.36368181675217426,0.31619953569652637,0.36489944514024897,0.37334590724168915
7,0.3719485896709257,0.32425280763602815,0.3733421224430119,0.38201794602952627
8,0.3796004123506995,0.3320578623871016,0.38133873441728783,0.3904759824347664
9,0.3869135707711604,0.3393741915963958,0.38877688726938636,0.398294547382558
10,0.3938066787153909,0.34628080289954166,0.3958837445461583,0.4056468958853387
11,0.4002545643213775,0.3528097784669071,0.40257774023675974,0.4125981453054305
12,0.4063220564164097,0.3589373517927954,0.40884758139214744,0.4190943914446783
13,0.4120159326007874,0.36469031290597753,0.41474828642124234,0.4251830356931677
14,0.4173479261955257,0.3700923217283381,0.4202854739834389,0.4308961715066499
15,0.42234566959002645,0.37515511087224557,0.4254724340723839,0.4362433348890321
16,0.42702684920364076,0.3798987606423718,0.43033476376313434,0.4412492717690708
17,0.43140868710537283,0.38434252309209693,0.4348892562753984,0.4459366225997957
18,0.4355105422665525,0.3885030460007148,0.4391529604126976,0.45032287254664305
19,0.43934944636514606,0.39239755194921855,0.4431444390690688,0.45442717599679283
20,0.4429414769335438,0.3960425600077364,0.4468801523861564,0.45826760431964286
21,0.44630234382566464,0.39945338261392066,0.4503757610852247,0.46186049909592664
22,0.44944664957277836,0.40264472193873324,0.4536464927265569,0.4652216388836136
23,0.4523881113774963,0.4056304763712266,0.45670651987278954,0.46836588711727
24,0.4551397121533632,0.40842367581135264,0.4595691848800919,0.4713070720187356
25,0.4577136100385241,0.4110366035706397,0.46224710487408976,0.4740582305640621
26,0.4601212028639654,0.41348080390577213,0.46475210027945546,0.476631593927758
27,0.46237319103577545,0.41576709769586284,0.4670952583621898,0.47903860121026537
